centroid
POINT (1442062.3191604286 3303475.6525868187)
POINT (1438380.3062131356 3303889.341287766)
POINT (1480901.7297062154 3305137.5959173203)
POINT (1472118.45662434 3305713.0920828735)
POINT (1472483.3890513945 3301104.0087888977)
POINT (1464149.3160608483 3298810.870846872)
POINT (1483609.0113841088 3297215.917012551)
POINT (1469025.5510148227 3294296.990907992)
POINT (1469413.419507217 3293559.998840136)
POINT (1469451.1210295178 3293320.2783313002)
POINT (1456179.9704829857 3303457.8081389037)
POINT (1460509.3126320364 3300082.6672343877)
POINT (1459906.4293547908 3298146.5648475126)
POINT (1457709.9293756743 3298294.512422085)
POINT (1447613.9424510626 3301511.5002339105)
POINT (1442042.3291904305 3301262.9280540776)
POINT (1439362.082600285 3299867.4704036647)
POINT (1440924.3213320135 3299126.3620611005)
POINT (1430737.7540026724 3315971.7910322743)
POINT (1433977.3553749172 3314873.523476154)
POINT (1431374.5636263606 3313000.283173734)
POINT (1425723.2384207214 3315694.3752202406)
POINT (1429467.7295174948 3314242.428283692)
POINT (1429108.962531597 3313634.919127725)
POINT (1435650.7109012548 3311632.2297288436)
POINT (1432338.4642751985 3311429.7597904187)
POINT (1434884.0980579813 3311330.144318839)
POINT (1435993.4174434904 3310580.205571326)
POINT (1435379.49399 3309871.9043628806)
POINT (1432765.225399093 3311004.3513230374)
POINT (1432475.0574389575 3309363.8419660926)
POINT (1430778.9358902734 3312172.5281273643)
POINT (1429403.1338596332 3311715.911855959)
POINT (1429123.6317949286 3311181.8656001682)
POINT (1427016.4539799248 3311964.1020783233)
POINT (1423362.5360653012 3314597.1154356934)
POINT (1424581.5319558145 3311346.2140052086)
POINT (1424874.6745101062 3309427.3549697218)
POINT (1418931.5368685354 3310484.8155198195)
POINT (1436275.671327081 3309334.8064777954)
POINT (1435774.5454166536 3302015.1112232604)
POINT (1425704.3716071404 3306362.6848101984)
POINT (1424997.63798738 3306254.7181789787)
POINT (1422341.895450241 3307076.7779416074)
POINT (1422634.4390446101 3305157.9534603716)
POINT (1418004.4736713474 3304698.5101076397)
POINT (1391514.6319713644 3310280.4564367183)
POINT (1410402.3267412076 3304773.5867895703)
POINT (1396092.5846539214 3301395.1748251906)
POINT (1394012.2860875851 3298385.640765921)
POINT (1435141.2114560052 3301426.822195912)
POINT (1438074.5002065375 3296477.9358653896)
POINT (1436976.514401975 3296554.2604793175)
POINT (1428341.5100570598 3296211.3960680747)
POINT (1418780.6347211124 3297208.550188937)
POINT (1421508.3257843324 3288789.016308236)
POINT (1427464.3936037482 3287733.5755750174)
POINT (1422091.8037294806 3284952.164614882)
POINT (1418818.6403697052 3283841.3194734254)
POINT (1417451.9998846757 3284492.859718347)
POINT (1475410.6992460438 3291742.607853641)
POINT (1476977.617811185 3291007.731720442)
POINT (1482299.4192943056 3287184.323195241)
POINT (1478259.9818809424 3288632.2888411367)
POINT (1479119.5126343165 3287785.6252360814)
POINT (1478759.0549828731 3286623.6896103583)
POINT (1476469.8325467682 3285034.5138422004)
POINT (1480554.292894906 3284452.32648716)
POINT (1481173.8860152978 3282831.727075855)
POINT (1456301.5148831056 3279418.351307388)
POINT (1487906.7263201394 3277024.780957625)
POINT (1424629.096180442 3280185.8857961893)
POINT (1425410.8841762154 3279814.084715212)
POINT (1441447.7640402128 3272210.8403999046)
POINT (1414172.9245998235 3279826.3072274155)
POINT (1404017.670285494 3250834.7955563716)
POINT (1570124.640064561 3272765.6919109095)
POINT (1563285.3880730718 3263511.8891264433)
POINT (1570938.1484915477 3263562.569902823)
POINT (1564982.1547381557 3263180.4782587904)
POINT (1564232.4522632807 3263301.157356321)
POINT (1564272.3639180637 3263061.995279019)
POINT (1561789.364205424 3261542.341983688)
POINT (1540646.0015774479 3261483.6668909085)
POINT (1526091.656037407 3243389.2161118123)
POINT (1510030.7671005495 3246806.8976096367)
POINT (1517701.134745467 3238838.676435191)
POINT (1514383.0507265418 3239039.7465516822)
POINT (1516946.6877912446 3237858.0077599045)
POINT (1514297.0191115953 3237307.9714469034)
POINT (1514374.128717168 3236829.3613615176)
POINT (1574142.6809192244 3244443.1220273087)
POINT (1574463.0758720043 3242531.532284166)
POINT (1571005.8929867984 3228198.848012183)
POINT (1572992.6576505124 3222882.9022392356)
POINT (1572438.1094984764 3222912.818060771)
POINT (1561505.7004472485 3223671.458085694)
POINT (1475592.4033134284 3249061.7326196553)
POINT (1453859.0223092425 3253029.33716734)
POINT (1452755.9106610706 3253103.6108277603)
POINT (1452426.7013884005 3251703.5100554093)
POINT (1453397.2311606018 3250136.5751360366)
POINT (1444693.8349874564 3251123.2088580756)
POINT (1445602.712753516 3247584.3154886076)
POINT (1443543.0035198473 3246776.997526645)
POINT (1443616.6942980518 3246297.665193853)
POINT (1454825.777636024 3209044.4211368468)
POINT (1459494.1884062965 3201310.8853700585)
POINT (1458422.4680523784 3201145.1691032317)
POINT (1459556.1891083352 3199727.5427721334)
POINT (1447545.130516254 3223119.481092677)
POINT (1435351.9352368792 3221742.55370068)
POINT (1422413.4518111665 3218063.6844631857)
POINT (1419808.6318174137 3218405.745237432)
POINT (1423896.9005483994 3216695.3149737087)
POINT (1451428.7082397512 3209746.1099158837)
POINT (1451489.7889667475 3208162.7050191425)
POINT (1446344.600235528 3208352.0923769306)
POINT (1445593.7206325983 3208482.0711069615)
POINT (1446075.8478421234 3207422.547232163)
POINT (1442147.340313136 3208321.7223585695)
POINT (1444582.54693865 3206734.2216032576)
POINT (1445720.4652562437 3205867.1789085404)
POINT (1444962.814430191 3205444.78181004)
POINT (1448607.494932496 3205513.6485175593)
POINT (1447536.2578484504 3205349.1644022875)
POINT (1449308.6260912265 3204518.7661152617)
POINT (1450096.4437050347 3204149.8400219837)
POINT (1449382.1872165748 3204040.057811617)
POINT (1445933.8802290417 3203878.255999932)
POINT (1444038.1641532658 3204323.1935205734)
POINT (1444505.312533969 3203659.3767685094)
POINT (1442879.8170257194 3203533.1516338964)
POINT (1442362.3964329888 3203331.463912466)
POINT (1442078.3858517453 3202798.3414564566)
POINT (1445439.6513189648 3202332.5825759075)
POINT (1444294.7566079297 3202647.1974695576)
POINT (1443026.280497741 3202575.6384455212)
POINT (1444674.9575361158 3201357.843170121)
POINT (1440576.148280007 3203058.510074036)
POINT (1440809.568334347 3202726.76857486)
POINT (1439380.8274618466 3202508.6638654624)
POINT (1437806.0485710958 3203248.6258274307)
POINT (1441794.4103749287 3202264.7359498166)
POINT (1439453.877018102 3202029.8816302763)
POINT (1441656.48131442 3200773.604860871)
POINT (1441299.0143995082 3200718.9947337983)
POINT (1442751.135535479 3199593.433259011)
POINT (1442036.317811592 3199484.174761039)
POINT (1441321.4919696946 3199374.969577301)
POINT (1432144.6825641883 3194793.758883807)
POINT (1539916.943893577 3203429.6928605037)
POINT (1536734.2572366134 3200457.5716797668)
POINT (1533401.81603639 3200651.3459296143)
POINT (1544985.3867750189 3199351.879085474)
POINT (1536295.614188358 3199772.890592226)
POINT (1535134.466904427 3196763.1517976155)
POINT (1506893.866759195 3199079.0912186257)
POINT (1553973.2051710393 3169187.0408363533)
POINT (1553412.7889316818 3168114.20553412)
POINT (1553491.1226670558 3167636.7581128078)
POINT (1557945.5140562109 3165181.289217932)
POINT (1591255.744212259 3164342.812825419)
POINT (1587667.5767880073 3165948.0564108114)
POINT (1588464.7372810335 3165591.2182615953)
POINT (1592694.6115587354 3160169.9560426683)
POINT (1584121.8263354118 3155176.8868457475)
POINT (1579614.0594560122 3154547.4948279005)
POINT (1584600.373426803 3154521.439018136)
POINT (1582326.5085493731 3153773.7743539605)
POINT (1574833.8875920696 3161108.6132462122)
POINT (1556981.5734487092 3162081.142412537)
POINT (1558864.3750273369 3150624.2360055465)
POINT (1529933.5753125658 3169929.155536526)
POINT (1544254.3293269717 3167842.467026672)
POINT (1551255.2682561132 3165553.8993510255)
POINT (1515014.6497541468 3164344.519216502)
POINT (1514533.9778214016 3163900.212387518)
POINT (1514289.9013210493 3163126.075471591)
POINT (1513732.7798706433 3163159.6016566134)
POINT (1513168.037943212 3162089.424536727)
POINT (1513641.2617853666 3161429.955603032)
POINT (1510434.1891518442 3158468.622326808)
POINT (1549931.3194274243 3151121.249064409)
POINT (1462417.5265149656 3193064.530012099)
POINT (1464934.0813777708 3191004.355228161)
POINT (1482854.193072383 3180690.882273213)
POINT (1459005.2738263777 3172450.8378607044)
POINT (1452846.1156830094 3188647.6842367575)
POINT (1447121.9849917947 3187769.216316912)
POINT (1426311.2604462483 3186196.9977537743)
POINT (1425828.7501697857 3185756.743130046)
POINT (1449467.4778149568 3172454.9431358567)
POINT (1454446.712560166 3163913.6698197788)
POINT (1452221.2019121225 3164061.888497203)
POINT (1463887.899136568 3155084.8901515673)
POINT (1468640.3851008893 3152881.5162404138)
POINT (1498871.5537018022 3147815.8298039706)
POINT (1450522.9114380586 3155967.926533359)
POINT (1448596.9246837173 3157753.7963581365)
POINT (1446443.157668935 3157424.8901506686)
POINT (1445725.3574793662 3157315.385551284)
POINT (1445366.451087603 3157260.6513042534)
POINT (1444019.1342000926 3157667.4808456255)
POINT (1447005.8691375172 3154940.938406849)
POINT (1453688.0141955826 3154494.4097747016)
POINT (1451108.4195673955 3152141.125702346)
POINT (1429838.9819662874 3156741.7250520065)
POINT (1427901.4332501362 3154981.2824817654)
POINT (1425908.9584893368 3154803.806780634)
POINT (1416772.2473213724 3155759.1333331894)
POINT (1424993.7873122166 3152341.7694002446)
POINT (1461084.832345309 3135072.0902321353)
POINT (1582804.6419179768 3152014.3929557987)
POINT (1582445.5364420186 3151954.4709979836)
POINT (1584959.0224726668 3151270.8776446953)
POINT (1582804.1995717885 3150911.059099795)
POINT (1581287.8232893273 3151148.702166071)
POINT (1580249.9500246933 3150730.4794509313)
POINT (1581845.8763451187 3150015.6494457093)
POINT (1590467.3842453724 3147043.8245045417)
POINT (1581044.7644417817 3145959.511684977)
POINT (1586714.0033621865 3145189.600707897)
POINT (1588710.7764993727 3144297.830747167)
POINT (1590787.5002298374 3140723.2723167054)
POINT (1592385.5568219984 3140010.3727199063)
POINT (1588469.9910411423 3139109.377935464)
POINT (1583754.9060099926 3138567.1845856807)
POINT (1569874.2245924652 3149865.5477695293)
POINT (1579405.7209790181 3143603.118808368)
POINT (1575810.3240590852 3142454.0227479916)
POINT (1575800.0045286436 3142237.6871373896)
POINT (1578963.079480961 3140710.5283361934)
POINT (1590626.4699594537 3132852.1301159835)
POINT (1589586.663925957 3132432.940476297)
POINT (1590786.1152919917 3131898.3039069907)
POINT (1583748.772305398 3131948.4561617114)
POINT (1585345.442640057 3129028.6998033607)
POINT (1581354.0397381259 3135226.093395246)
POINT (1578795.7897386933 3135045.564724312)
POINT (1578634.1381924986 3133793.3715784517)
POINT (1570906.9894973696 3127979.9080849974)
POINT (1578303.1982840225 3126877.0731868367)
POINT (1582941.6350236225 3125687.4592670524)
POINT (1579581.4087964457 3125863.8997381898)
POINT (1578619.8573624159 3124969.159226834)
POINT (1580827.0824627667 3123099.8413658724)
POINT (1561486.2671257865 3121161.6667985315)
POINT (1548615.1333418787 3141104.3935211375)
POINT (1601029.165852086 3110581.1151971095)
POINT (1583414.637508134 3120620.8821139545)
POINT (1582290.3618295917 3118473.5981843877)
POINT (1580527.8103717046 3117936.0050609107)
POINT (1574285.2288706205 3091800.5616777716)
POINT (1552619.3815362563 3107467.389378712)
POINT (1523781.7274137267 3107218.405420113)
POINT (1554773.6929375106 3097658.852699427)
POINT (1554412.5305517698 3097599.9903868013)
POINT (1549651.9264179908 3085812.274491825)
POINT (1549044.6703391992 3084979.899570927)
POINT (1523275.2958965825 3084872.208923211)
POINT (1522608.5093886808 3082075.3653896386)
POINT (1454578.0435835153 3131871.302022357)
POINT (1453842.9020678303 3130657.9384688013)
POINT (1447565.6186845535 3127131.983959433)
POINT (1444917.4546228847 3110587.81877815)
POINT (1445172.9567392834 3106469.895960656)
POINT (1442032.0278635959 3110150.590147342)
POINT (1442664.684802561 3107190.2173812576)
POINT (1434743.2091465408 3104649.8873777655)
POINT (1438713.225325493 3102803.463803091)
POINT (1499644.070192752 3096051.741490023)
POINT (1476519.4113617968 3092445.477668862)
POINT (1516819.5839497347 3081154.6175989)
POINT (1505240.2805639082 3079323.6823281283)
POINT (1484173.0997367362 3076518.1009608693)
POINT (1480479.237679429 3076434.217363801)
POINT (1430974.6949157773 3090397.1271876916)
POINT (1585569.9704230805 3078612.9543091655)
POINT (1573420.0046011475 3057521.1074274215)
POINT (1551207.9063904681 3084229.6848522997)
POINT (1551362.7474640836 3083276.1863732976)
POINT (1545482.9320427044 3080610.65172014)
POINT (1544435.8385796205 3080196.6306954804)
POINT (1551181.0714501066 3079821.1789121665)
POINT (1554386.0267911744 3078384.5307337674)
POINT (1548286.1035705144 3079351.7293795296)
POINT (1542402.9098556142 3076688.0935261315)
POINT (1541108.8179215936 3075500.8030248606)
POINT (1522224.5918622906 3075166.0762752327)
POINT (1542310.1757660022 3074960.670432779)
POINT (1541015.7430839743 3073773.668447664)
POINT (1522859.8547635581 3070009.5829508523)
POINT (1521773.2232984046 3069836.668567414)
POINT (1522654.4770026514 3069549.1963755316)
POINT (1521811.1335063532 3069598.341181507)
POINT (1521767.8845473325 3069285.8231107937)
POINT (1523536.0561487803 3069261.6022804705)
POINT (1528263.970165154 3067570.456478402)
POINT (1532392.9244969261 3066152.2209387245)
POINT (1532030.5751552193 3066094.20655865)
POINT (1527473.0538114244 3069033.6934218924)
POINT (1524612.6130989837 3068332.8352481956)
POINT (1524764.6218205204 3067378.8717361176)
POINT (1526966.9582599574 3066385.207034024)
POINT (1523791.6074017948 3066490.3292867)
POINT (1524273.1149642968 3066383.68397551)
POINT (1524067.7103058165 3065923.058403271)
POINT (1524381.8232276738 3065117.2513689785)
POINT (1537907.8588369195 3061901.6816186747)
POINT (1528052.2644602705 3061913.104153959)
POINT (1526260.8587569452 3061780.1481536147)
POINT (1525455.5201123736 3059542.989896101)
POINT (1539292.9966489102 3059067.8878701143)
POINT (1538720.9275899266 3057997.821217045)
POINT (1537346.3332392487 3057288.1754394816)
POINT (1536525.820957458 3055445.26041412)
POINT (1541185.8858252093 3054237.5895271725)
POINT (1532629.526326451 3051887.6451473753)
POINT (1524666.5232228392 3052817.53891337)
POINT (1526670.6747447804 3051914.244043048)
POINT (1531634.8793799377 3048795.3377667633)
POINT (1528633.2112482584 3046605.537535978)
POINT (1526985.705334776 3042921.887699918)
POINT (1520555.5934052493 3072822.0588116143)
POINT (1520993.793721827 3072402.490510778)
POINT (1500048.8520170238 3074595.645774135)
POINT (1518837.1353234814 3069614.679998329)
POINT (1520189.0109142784 3068117.947203978)
POINT (1518226.1925592364 3068784.4187678704)
POINT (1520951.448507208 3067994.765128443)
POINT (1520865.1022594406 3067369.5532846022)
POINT (1519567.2993544582 3066185.5353595526)
POINT (1513493.520579321 3065834.0002709567)
POINT (1512644.1185289456 3065333.149607908)
POINT (1515378.0151744557 3062435.076766051)
POINT (1515478.2078357425 3062389.675134993)
POINT (1490838.3007649924 3057514.4637549506)
POINT (1524453.776755623 3043618.78890313)
POINT (1524605.2674197657 3042665.521573129)
POINT (1515296.9976029024 3042656.7033002824)
POINT (1515761.0218159708 3040897.652272802)
POINT (1519874.831657706 3033730.1837428543)
POINT (1518822.7292021909 3029777.337748118)
POINT (1519601.4444331396 3023672.1534775025)
POINT (1518145.3626886837 3023442.0835635457)
POINT (1518459.0850075048 3022636.7637211345)
POINT (1517742.9285475656 3020081.598305518)
POINT (1519714.4426278586 3019415.9969167872)
POINT (1518985.9721384922 3019300.9139405796)
POINT (1519023.6179595634 3019062.561781439)
POINT (1520354.778873654 3018906.7098760884)
POINT (1509830.083395779 3017004.5956097655)
POINT (1511436.8707131161 3016280.38851524)
POINT (1494460.8811685666 3027056.0375608024)
POINT (1496383.664643228 3023082.349308653)
POINT (1472505.777531007 3036606.13017203)
POINT (1438484.4190557448 3010467.8787714737)
POINT (1438045.9099406188 3004670.53399504)
POINT (1523243.7416247113 3010084.8076254954)
POINT (1522426.755294902 3009344.9314711634)
POINT (1520226.4048141432 3007898.936068346)
POINT (1526990.6776174079 3005306.872400914)
POINT (1526261.1436070243 3005191.2342906506)
POINT (1518264.1239350007 3006124.5625224356)
POINT (1506606.6575256593 3011372.637480657)
POINT (1506153.2604544535 3010691.1502078376)
POINT (1505900.5975485893 3009919.5072427113)
POINT (1504643.0923281016 3009600.778892277)
POINT (1526915.0983164723 2998704.0966347745)
POINT (1456806.9859170197 2987857.8260611054)
POINT (1504488.7405371845 2969808.392324942)
POINT (1131731.9229734866 3404913.946652849)
POINT (1018526.0607661365 3422572.4310157695)
POINT (1059944.4244116542 3415736.044720723)
POINT (1039576.9970698635 3417579.590706159)
POINT (868198.0066701758 3438968.552972447)
POINT (843208.2891683789 3447153.7551411283)
POINT (970044.4735539422 3427127.853408563)
POINT (968649.514695796 3426981.0216516824)
POINT (970350.3208688628 3424224.2530538877)
POINT (939770.3680088592 3399046.9469525707)
POINT (915074.3527851658 3420036.9066910073)
POINT (919216.3915753973 3406757.0922079077)
POINT (920446.1220744936 3401501.0117227514)
POINT (921567.7532330233 3400879.451819619)
POINT (895737.9485561512 3386853.641950965)
POINT (852508.0194112957 3388142.024168107)
POINT (852969.8348046131 3386963.5815669894)
POINT (839548.2239693294 3390864.3052239097)
POINT (873319.79356149 3384710.048072289)
POINT (852775.8974207857 3385236.0388536705)
POINT (851609.3090120077 3374871.2168123825)
POINT (822220.875145534 3450384.742534354)
POINT (737010.3157986683 3429480.9769303887)
POINT (773413.4085711163 3413906.0617081276)
POINT (777349.8632480473 3400563.087123381)
POINT (779323.4764876778 3398043.6271202117)
POINT (777513.1005809299 3398623.62763307)
POINT (781648.529439839 3397629.9374003126)
POINT (773072.0664397664 3401180.9842299963)
POINT (824385.3161616082 3390721.2098771473)
POINT (823685.1891092336 3390658.8090786356)
POINT (1355480.2162576385 3370370.5819969)
POINT (1354848.8281008343 3369787.24469041)
POINT (1354129.515678813 3368577.342652316)
POINT (1300320.182000176 3369216.014449031)
POINT (1292474.4859971197 3367750.326300977)
POINT (1292190.4288586401 3367220.1397195645)
POINT (1291213.4387907265 3365244.1974599347)
POINT (1289625.5978740999 3363796.8048569513)
POINT (1255649.2693734271 3361096.2365417317)
POINT (1253483.50941602 3358596.599536852)
POINT (1239183.8358806607 3375920.3956580088)
POINT (1230355.3869616196 3368492.6280001323)
POINT (1207045.617490632 3358321.1852282607)
POINT (1206593.6557278268 3356302.2201457396)
POINT (1202251.8522540375 3356718.623088544)
POINT (1203969.987790019 3354491.36867517)
POINT (1205626.2108086299 3352746.570537686)
POINT (1203966.1397376354 3353143.351732612)
POINT (1350970.2460560289 3365661.616864698)
POINT (1384977.9283274102 3346859.545396759)
POINT (1384647.1768516125 3345460.1090686424)
POINT (1383857.187481831 3344728.391976031)
POINT (1383225.0716938984 3344143.3162804726)
POINT (1318949.6847910988 3336274.033698612)
POINT (1320176.8820928503 3335221.859026793)
POINT (1317109.2396618656 3334051.153686967)
POINT (1384195.432057443 3335205.023351488)
POINT (1373907.401773472 3336624.636413372)
POINT (1383374.9114941778 3321338.712982635)
POINT (1318040.3164962202 3330013.774117413)
POINT (1310506.7244474222 3306886.661120991)
POINT (1265573.6111122298 3335477.691026413)
POINT (1263783.6691784412 3334131.1998706097)
POINT (1267260.699684675 3328355.04666141)
POINT (1208841.2272929854 3336261.858806299)
POINT (1146431.8813564386 3400846.9034331017)
POINT (1149109.4115059483 3385009.335548494)
POINT (1176656.6854281274 3347315.9305963214)
POINT (1128744.6600998633 3359485.967813066)
POINT (1122377.0517201168 3357611.618816576)
POINT (1120833.845109882 3348246.4095562417)
POINT (1117374.6500099034 3347340.285450147)
POINT (1064388.5626135138 3392500.653288101)
POINT (1060787.5388248807 3389883.781688809)
POINT (1021499.4572412437 3376410.557581129)
POINT (1037030.0382636928 3339006.2336505614)
POINT (1180597.668221877 3321861.7431845167)
POINT (1177009.7864866094 3321897.1331649884)
POINT (1179047.5177981535 3319951.8998509212)
POINT (1177919.5207874833 3318952.403234444)
POINT (1177052.7829087647 3318720.439288114)
